size,assets,labels,avg_pairwise_corr,risk_multiplier_k,pass_pct,still_going_pct,median_days_to_pass,n_cohorts,per_asset_risk_pct,margin_cap_frac,n_trades_total,n_trades_rejected,pct_trades_rejected
5,GER40+NDX100+NDX100+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.021,0.0553,51.4,0.3,10,313,"{'GER40': 2.133, 'NDX100': 0.784, 'XAUUSD': 0.596}",0.8,11384,2518,22.1
5,GER40+GER40+NDX100+NDX100+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | NDX100/3min ss=420 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.029,0.0577,49.5,0.3,10,313,"{'GER40': 0.892, 'NDX100': 0.818}",0.8,9437,2019,21.4
5,GBPUSD+GER40+NDX100+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | GBPUSD/1min ss=300 (local_rank=6),0.021,0.0586,52.1,0.3,10,313,"{'GER40': 2.26, 'NDX100': 1.693, 'US30': 0.226, 'GBPUSD': 0.473}",0.8,9979,2117,21.2
5,GER40+NDX100+NDX100+US30+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | XAUUSD/1min ss=300 (local_rank=6),0.021,0.1083,48.9,0.3,10,313,"{'GER40': 4.178, 'NDX100': 3.129, 'US30': 0.418, 'XAUUSD': 1.226}",0.8,8382,3852,46.0
5,GER40+NDX100+NDX100+US30+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | XAUUSD/1min ss=420 (local_rank=5),0.019,0.0603,48.6,0.3,10,313,"{'GER40': 2.325, 'NDX100': 1.741, 'US30': 0.233, 'XAUUSD': 0.649}",0.8,9345,1983,21.2
5,GER40+NDX100+NDX100+US30+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | XAUUSD/1min ss=420 (local_rank=5),0.019,0.0879,51.1,0.3,10,313,"{'GER40': 3.388, 'NDX100': 2.537, 'US30': 0.339, 'XAUUSD': 0.946}",0.8,9345,3145,33.7
5,GER40+NDX100+NDX100+US30+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | XAUUSD/1min ss=420 (local_rank=5),0.019,0.1031,52.1,0.0,10,313,"{'GER40': 3.974, 'NDX100': 2.976, 'US30': 0.398, 'XAUUSD': 1.11}",0.8,9345,3624,38.8
5,GER40+GER40+NDX100+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | GER40/1min ss=420 (local_rank=6),0.023,0.0681,50.2,0.3,10,313,"{'GER40': 1.053, 'NDX100': 1.968, 'US30': 0.263}",0.8,7398,1751,23.7
5,GER40+GER40+NDX100+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | GER40/1min ss=420 (local_rank=6),0.023,0.0844,52.1,0.3,10,313,"{'GER40': 1.305, 'NDX100': 2.438, 'US30': 0.326}",0.8,7398,2275,30.8
5,GER40+GER40+NDX100+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | US30/1min ss=300 (local_rank=3) | GER40/1min ss=420 (local_rank=6),0.023,0.1074,52.1,0.3,10,313,"{'GER40': 1.66, 'NDX100': 3.101, 'US30': 0.415}",0.8,7398,2937,39.7
5,GBPUSD+GER40+NDX100+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.01,0.0579,51.4,0.3,10,313,"{'GER40': 2.232, 'NDX100': 1.672, 'GBPUSD': 0.467, 'XAUUSD': 0.655}",0.8,11159,2891,25.9
5,GBPUSD+GER40+NDX100+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.006,0.0582,50.8,0.3,10,313,"{'GER40': 2.243, 'NDX100': 1.679, 'GBPUSD': 0.47, 'XAUUSD': 0.626}",0.8,12122,2709,22.3
5,GBPUSD+GER40+GER40+NDX100+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | GBPUSD/1min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),-0.001,0.0658,48.9,0.3,10,313,"{'GER40': 1.017, 'NDX100': 1.9, 'GBPUSD': 0.531}",0.8,10175,2583,25.4
5,GER40+NDX100+NDX100+XAUUSD+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/1min ss=300 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.011,0.058,51.8,0.3,10,313,"{'GER40': 2.238, 'NDX100': 1.676, 'XAUUSD': 0.625}",0.8,10525,2656,25.2
5,GER40+GER40+NDX100+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/1min ss=300 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.005,0.0984,49.5,0.3,10,313,"{'GER40': 1.522, 'NDX100': 2.843, 'XAUUSD': 1.114}",0.8,8578,3628,42.3
5,GER40+GER40+NDX100+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | NDX100/5min ss=300 (local_rank=5) | XAUUSD/1min ss=420 (local_rank=5) | GER40/1min ss=420 (local_rank=6),0.006,0.061,48.9,0.3,10,313,"{'GER40': 0.942, 'NDX100': 1.761, 'XAUUSD': 0.656}",0.8,9541,2196,23.0
5,GBPUSD+GER40+GER40+NDX100+SPX500,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GBPUSD/3min ss=180 (local_rank=7),0.085,0.1158,50.2,0.3,10,319,"{'GER40': 2.035, 'NDX100': 3.782, 'SPX500': 1.704, 'GBPUSD': 2.041}",0.8,7509,4125,54.9
5,GER40+GER40+NDX100+SPX500+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/5min ss=180 (local_rank=4),0.145,0.1162,47.6,0.3,10,319,"{'GER40': 2.041, 'NDX100': 3.792, 'SPX500': 1.709, 'US30': 2.213}",0.8,9352,5754,61.5
5,EURUSD+GER40+GER40+NDX100+SPX500,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | EURUSD/5min ss=300 (local_rank=6),0.062,0.0801,50.8,0.3,10,319,"{'GER40': 1.407, 'NDX100': 2.614, 'SPX500': 1.178, 'EURUSD': 4.201}",0.8,10005,4754,47.5
5,GER40+GER40+NDX100+SPX500+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/5min ss=420 (local_rank=9),0.054,0.1101,48.3,0.3,10,319,"{'GER40': 1.935, 'NDX100': 3.596, 'SPX500': 1.62, 'US30': 2.09}",0.8,8718,4623,53.0
5,GER40+GER40+NDX100+SPX500+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/5min ss=180 (local_rank=6),0.064,0.1116,49.2,0.3,10,319,"{'GER40': 1.96, 'NDX100': 3.643, 'SPX500': 1.641, 'XAUUSD': 6.089}",0.8,10294,6237,60.6
5,GER40+GER40+NDX100+NDX100+SPX500,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | NDX100/3min ss=420 (local_rank=6),0.055,0.0603,51.1,0.3,10,319,"{'GER40': 1.059, 'NDX100': 0.854, 'SPX500': 0.887}",0.8,9530,2561,26.9
5,GER40+GER40+NDX100+SPX500+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.082,0.1163,47.0,0.3,10,319,"{'GER40': 2.044, 'NDX100': 3.798, 'SPX500': 1.711, 'US30': 0.449}",0.8,7491,3755,50.1
5,GBPUSD+GER40+GER40+NDX100+SPX500,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.05,0.106,52.0,0.3,10,319,"{'GER40': 1.862, 'NDX100': 3.46, 'SPX500': 1.559, 'GBPUSD': 0.856}",0.8,10268,4962,48.3
5,GER40+GER40+NDX100+SPX500+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.056,0.1088,52.0,0.3,10,319,"{'GER40': 1.911, 'NDX100': 3.551, 'SPX500': 1.6, 'XAUUSD': 1.231}",0.8,8671,4539,52.3
5,GER40+GER40+NDX100+SPX500+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | XAUUSD/1min ss=420 (local_rank=5),0.052,0.1035,52.0,0.3,10,319,"{'GER40': 1.818, 'NDX100': 3.378, 'SPX500': 1.522, 'XAUUSD': 1.114}",0.8,9634,4283,44.5
5,GER40+GER40+GER40+NDX100+SPX500,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | SPX500/3min ss=180 (local_rank=6) | GER40/1min ss=420 (local_rank=6),0.058,0.1106,47.0,0.3,10,319,"{'GER40': 1.709, 'NDX100': 3.611, 'SPX500': 1.627}",0.8,7687,3706,48.2
5,GBPUSD+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/5min ss=180 (local_rank=4),0.072,0.1135,47.6,0.3,10,313,"{'GER40': 1.993, 'NDX100': 3.704, 'GBPUSD': 2.0, 'US30': 2.162}",0.8,9448,5520,58.4
5,EURUSD+GBPUSD+GER40+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | EURUSD/5min ss=300 (local_rank=6),0.033,0.0634,52.1,0.3,10,313,"{'GER40': 1.115, 'NDX100': 2.071, 'GBPUSD': 1.118, 'EURUSD': 3.329}",0.8,10101,3590,35.5
5,EURUSD+GBPUSD+GER40+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | EURUSD/5min ss=300 (local_rank=6),0.033,0.0786,48.6,0.3,10,313,"{'GER40': 1.381, 'NDX100': 2.567, 'GBPUSD': 1.385, 'EURUSD': 4.124}",0.8,10101,4510,44.6
5,EURUSD+GBPUSD+GER40+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | EURUSD/5min ss=300 (local_rank=6),0.033,0.1142,48.2,0.3,10,313,"{'GER40': 2.007, 'NDX100': 3.73, 'GBPUSD': 2.013, 'EURUSD': 5.993}",0.8,10101,5974,59.1
5,GBPUSD+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/5min ss=420 (local_rank=9),0.027,0.1135,47.6,0.3,10,313,"{'GER40': 1.995, 'NDX100': 3.707, 'GBPUSD': 2.001, 'US30': 2.154}",0.8,8814,4588,52.1
5,GBPUSD+GER40+GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/5min ss=180 (local_rank=6),0.032,0.0817,49.5,0.3,10,313,"{'GER40': 1.436, 'NDX100': 2.668, 'GBPUSD': 1.44, 'XAUUSD': 4.459}",0.8,10390,5080,48.9
5,GBPUSD+GER40+GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/5min ss=180 (local_rank=6),0.032,0.091,51.1,0.3,10,313,"{'GER40': 1.599, 'NDX100': 2.971, 'GBPUSD': 1.604, 'XAUUSD': 4.965}",0.8,10390,5423,52.2
5,GBPUSD+GER40+GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/5min ss=180 (local_rank=6),0.032,0.1127,50.2,0.3,10,313,"{'GER40': 1.981, 'NDX100': 3.681, 'GBPUSD': 1.987, 'XAUUSD': 6.152}",0.8,10390,6122,58.9
5,GBPUSD+GER40+GER40+NDX100+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | NDX100/3min ss=420 (local_rank=6),0.032,0.0675,51.8,0.3,10,313,"{'GER40': 1.185, 'NDX100': 0.956, 'GBPUSD': 1.189}",0.8,9626,2757,28.6
5,GBPUSD+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | US30/1min ss=300 (local_rank=3),0.05,0.1133,48.6,0.3,10,313,"{'GER40': 1.99, 'NDX100': 3.698, 'GBPUSD': 1.996, 'US30': 0.437}",0.8,7587,3543,46.7
5,GBPUSD+GBPUSD+GER40+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | GBPUSD/1min ss=300 (local_rank=6),0.026,0.0711,50.5,0.3,10,313,"{'GER40': 1.248, 'NDX100': 2.32, 'GBPUSD': 0.574}",0.8,10364,3173,30.6
5,GBPUSD+GER40+GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/1min ss=300 (local_rank=6),0.025,0.1117,51.8,0.3,10,313,"{'GER40': 1.963, 'NDX100': 3.648, 'GBPUSD': 1.969, 'XAUUSD': 1.265}",0.8,8767,4460,50.9
5,GBPUSD+GER40+GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | XAUUSD/1min ss=420 (local_rank=5),0.021,0.086,47.3,0.3,10,313,"{'GER40': 1.511, 'NDX100': 2.809, 'GBPUSD': 1.516, 'XAUUSD': 0.926}",0.8,9730,3501,36.0
5,GBPUSD+GER40+GER40+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | GBPUSD/3min ss=180 (local_rank=7) | GER40/1min ss=420 (local_rank=6),0.036,0.1107,49.2,0.3,10,313,"{'GER40': 1.711, 'NDX100': 3.614, 'GBPUSD': 1.951}",0.8,7783,3554,45.7
5,EURUSD+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | EURUSD/5min ss=300 (local_rank=6),0.056,0.0629,48.2,0.3,10,313,"{'GER40': 1.105, 'NDX100': 2.053, 'US30': 1.198, 'EURUSD': 3.299}",0.8,11944,4859,40.7
5,GER40+GER40+NDX100+US30+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | US30/5min ss=420 (local_rank=9),0.049,0.0642,47.9,0.3,10,313,"{'GER40': 1.127, 'NDX100': 2.095, 'US30': 1.217}",0.8,10657,3906,36.7
5,GER40+GER40+NDX100+US30+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | XAUUSD/5min ss=180 (local_rank=6),0.057,0.0654,52.4,0.3,10,313,"{'GER40': 1.149, 'NDX100': 2.135, 'US30': 1.246, 'XAUUSD': 3.567}",0.8,12233,5602,45.8
5,GER40+GER40+NDX100+US30+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | XAUUSD/5min ss=180 (local_rank=6),0.057,0.0953,48.9,0.0,10,313,"{'GER40': 1.674, 'NDX100': 3.111, 'US30': 1.815, 'XAUUSD': 5.199}",0.8,12233,7114,58.2
5,GER40+GER40+NDX100+US30+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | XAUUSD/5min ss=180 (local_rank=6),0.057,0.1118,47.9,0.3,10,313,"{'GER40': 1.963, 'NDX100': 3.648, 'US30': 2.129, 'XAUUSD': 6.098}",0.8,12233,7703,63.0
5,GER40+GER40+NDX100+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | NDX100/3min ss=420 (local_rank=6),0.05,0.0567,51.8,0.3,10,313,"{'GER40': 0.996, 'NDX100': 0.803, 'US30': 1.08}",0.8,11469,3333,29.1
5,GER40+GER40+NDX100+US30+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | US30/1min ss=300 (local_rank=3),0.073,0.0728,49.2,0.3,10,313,"{'GER40': 1.28, 'NDX100': 2.378, 'US30': 0.281}",0.8,9430,3609,38.3
5,GER40+GER40+NDX100+US30+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | US30/1min ss=300 (local_rank=3),0.073,0.0902,52.1,0.0,10,313,"{'GER40': 1.585, 'NDX100': 2.946, 'US30': 0.348}",0.8,9430,4375,46.4
5,GER40+GER40+NDX100+US30+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | US30/1min ss=300 (local_rank=3),0.073,0.1073,50.2,0.3,10,313,"{'GER40': 1.886, 'NDX100': 3.504, 'US30': 0.414}",0.8,9430,4964,52.6
5,GBPUSD+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | GBPUSD/1min ss=300 (local_rank=6),0.042,0.0597,50.8,0.3,10,313,"{'GER40': 1.048, 'NDX100': 1.948, 'US30': 1.137, 'GBPUSD': 0.482}",0.8,12207,3805,31.2
5,GER40+GER40+NDX100+US30+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | XAUUSD/1min ss=300 (local_rank=6),0.052,0.0683,47.9,0.3,10,313,"{'GER40': 1.2, 'NDX100': 2.229, 'US30': 1.301, 'XAUUSD': 0.773}",0.8,10610,4258,40.1
5,GER40+GER40+NDX100+US30+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | XAUUSD/1min ss=420 (local_rank=5),0.048,0.0583,50.8,0.3,10,313,"{'GER40': 1.025, 'NDX100': 1.904, 'US30': 1.111, 'XAUUSD': 0.628}",0.8,11573,3419,29.5
5,GER40+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | US30/5min ss=180 (local_rank=4) | GER40/1min ss=420 (local_rank=6),0.051,0.066,49.8,0.3,10,313,"{'GER40': 1.02, 'NDX100': 2.154, 'US30': 1.257}",0.8,9626,3347,34.8
5,EURUSD+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | US30/5min ss=420 (local_rank=9),0.017,0.0629,49.2,0.3,10,313,"{'GER40': 1.105, 'NDX100': 2.054, 'EURUSD': 3.301, 'US30': 1.194}",0.8,11310,4170,36.9
5,EURUSD+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | US30/5min ss=420 (local_rank=9),0.017,0.0966,51.8,0.3,10,313,"{'GER40': 1.697, 'NDX100': 3.153, 'EURUSD': 5.067, 'US30': 1.833}",0.8,11310,6068,53.7
5,EURUSD+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | US30/5min ss=420 (local_rank=9),0.017,0.1085,49.2,0.3,10,313,"{'GER40': 1.906, 'NDX100': 3.542, 'EURUSD': 5.691, 'US30': 2.058}",0.8,11310,6548,57.9
5,EURUSD+GER40+GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | XAUUSD/5min ss=180 (local_rank=6),0.021,0.0638,51.1,0.3,10,313,"{'GER40': 1.121, 'NDX100': 2.082, 'EURUSD': 3.346, 'XAUUSD': 3.48}",0.8,12886,5801,45.0
5,EURUSD+GER40+GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | XAUUSD/5min ss=180 (local_rank=6),0.021,0.0979,49.5,0.3,10,313,"{'GER40': 1.72, 'NDX100': 3.197, 'EURUSD': 5.137, 'XAUUSD': 5.342}",0.8,12886,7680,59.6
5,EURUSD+GER40+GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | XAUUSD/5min ss=180 (local_rank=6),0.021,0.1116,47.9,0.3,10,313,"{'GER40': 1.961, 'NDX100': 3.643, 'EURUSD': 5.855, 'XAUUSD': 6.089}",0.8,12886,8196,63.6
5,EURUSD+GER40+GER40+NDX100+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | NDX100/3min ss=420 (local_rank=6),0.019,0.0565,51.8,0.3,10,313,"{'GER40': 0.993, 'NDX100': 0.801, 'EURUSD': 2.966}",0.8,12122,3691,30.4
5,EURUSD+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.039,0.0591,51.4,0.3,10,313,"{'GER40': 1.038, 'NDX100': 1.928, 'EURUSD': 3.098, 'US30': 0.228}",0.8,10083,3102,30.8
5,EURUSD+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.039,0.0861,51.8,0.3,10,313,"{'GER40': 1.512, 'NDX100': 2.81, 'EURUSD': 4.515, 'US30': 0.332}",0.8,10083,4618,45.8
5,EURUSD+GER40+GER40+NDX100+US30,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | US30/1min ss=300 (local_rank=3),0.039,0.1123,48.9,0.3,10,313,"{'GER40': 1.973, 'NDX100': 3.667, 'EURUSD': 5.893, 'US30': 0.434}",0.8,10083,5651,56.0
5,EURUSD+GBPUSD+GER40+GER40+NDX100,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | GBPUSD/1min ss=300 (local_rank=6),0.022,0.0588,50.8,0.3,10,313,"{'GER40': 1.034, 'NDX100': 1.921, 'EURUSD': 3.087, 'GBPUSD': 0.475}",0.8,12860,4331,33.7
5,EURUSD+GER40+GER40+NDX100+XAUUSD,GER40/3min ss=180 (local_rank=9) | NDX100/3min ss=180 (local_rank=0) | GER40/1min ss=300 (local_rank=5) | EURUSD/5min ss=300 (local_rank=6) | XAUUSD/1min ss=300 (local_rank=6),0.019,0.0661,49.8,0.3,10,313,"{'GER40': 1.161, 'NDX100': 2.157, 'EURUSD': 3.466, 'XAUUSD': 0.748}",0.8,11263,4494,39.9
